Player,Time_Index_L,playerStanding_L,playerScore_L,playerSpeed_L,playerIsGrounded_L,playerIsMidAir_L,playerIsLooping_L,playerIsCrashing_L,playerIsOffRoad_L,playerGasPedal_L,playerSteering_L,playerLap_L,playerDistanceToWayPoint_L,playerDeltaDistance_L,playerDeltaRotation_L,playerRespawn_L,visibleBotCount_L,botStanding_L,botScore_L,botSpeed_L,botIsGrounded_L,botIsLooping_L,botIsOffRoad_L,botIsCrashing_L,botGasPedal_L,botSteering_L,botLap_L,botDistanceToWayPoint_L,botDeltaDistance_L,botDeltaRotation_L,botPlayerDistance_L,botRespawn_L,visibleLoopCount_L,Cluster_L,[output]arousal_L,Time_Index_R,playerStanding_R,playerScore_R,playerSpeed_R,playerIsGrounded_R,playerIsMidAir_R,playerIsLooping_R,playerIsCrashing_R,playerIsOffRoad_R,playerGasPedal_R,playerSteering_R,playerLap_R,playerDistanceToWayPoint_R,playerDeltaDistance_R,playerDeltaRotation_R,playerRespawn_R,visibleBotCount_R,botStanding_R,botScore_R,botSpeed_R,botIsGrounded_R,botIsLooping_R,botIsOffRoad_R,botIsCrashing_R,botGasPedal_R,botSteering_R,botLap_R,botDistanceToWayPoint_R,botDeltaDistance_R,botDeltaRotation_R,botPlayerDistance_R,botRespawn_R,visibleLoopCount_R,Cluster_R,[output]arousal_R,Ranking
7417E7AB-C723-0958-F8EE-DDA4DED65165,0.926829268292683,0.4,0.9565217391304348,0.6840856380361693,1.0,0.0,0.3181818181818182,0.1773051063829783,0.0,1.0,0.4417679636363636,1.0,0.2342315459919808,0.1490288337691055,0.0793074922770754,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0845715171064404,0.5890746125786887,0.0,0.0,0.0,0.0,0.0,0.0,0.6948051818181818,3.0,0.36,0.951219512195122,0.4,0.9857858695652174,0.6610246574897636,0.8341880083333333,0.1658119916666666,0.15,0.3543142907801416,0.57777775,1.0,0.6036857083333333,1.0,0.4014475921140982,0.1316459498582323,0.1087375370102131,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0845715171064404,0.5890746125786887,0.0,0.0,0.0,0.0,0.0,0.0,0.875,3.0,0.36,stable
F1430977-52AF-4F46-BF92-0A8D736CBD2B,0.5609756097560976,1.0,0.1739130434782608,0.5897245488721904,1.0,0.0,0.0,0.0,0.0,1.0,0.49056315,0.0,0.3871985455859832,0.5787158938032679,0.0447388360294101,0.0,0.4292927272727272,0.4454545454545455,0.5777702881629312,0.4340277281213998,1.0,0.0,0.0,0.0,1.0,0.5890746125786887,0.5,0.7996186215484262,0.5365500870305596,0.0100825118398431,0.2615522895627873,0.0,1.0,1.0,0.8602718215291315,0.5853658536585367,1.0,0.1999999999999999,0.6303371683958217,1.0,0.0,0.0,0.0,0.0,1.0,0.451773825,0.0,0.189582148677579,0.5745062106874871,0.1872113201535048,0.0,0.3416666666666666,0.4074286,0.4622162305303449,0.4247299785484446,0.8,0.0,0.0,0.0,0.8054714473851184,0.571952721436134,0.4,0.2418620689852545,0.4907106632733292,0.0206526912147175,0.3379438173672615,0.0,0.4666667,1.0,0.8602718215291315,stable
C8BB6C15-19FA-A17A-5945-6202803016D7,0.8048780487804879,1.0,0.6086956521739131,0.0261916250377865,1.0,0.0,0.0,0.0410600354609926,0.0,0.731878076301314,0.0574413749999999,0.5,0.0982004956705069,0.0047643744578741,0.0291137028212283,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0845715171064404,0.5890746125786887,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8292682926829269,1.0,0.6086956521739131,0.1019355978012514,1.0,0.0,0.0,0.0,0.0,0.8694638254692133,0.3934909083333333,0.5,0.1031438052505452,0.0178984213452367,0.0258756561130649,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0845715171064404,0.5890746125786887,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,stable
72B642AD-2D4A-574F-05EC-EC93C0C52335,0.951219512195122,1.0,0.7588565217391304,0.392654141936448,1.0,0.0,0.0,0.0,0.3796296666666667,1.0,0.2263627083333333,1.0,0.2435547212269669,0.1794813592274523,0.1745678644839674,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0845715171064404,0.5890746125786887,0.0,0.0,0.0,0.0,0.0,0.0,0.1458333333333333,2.0,1.0,0.975609756097561,0.8666666666666667,0.6521739130434783,0.3653018574277162,0.8333333333333334,0.1666666666666666,0.0,0.0,0.0166666666666666,0.9058198226218076,0.5904797374999999,0.8333333333333334,0.2430640272564523,0.1967237889966623,0.111277305408113,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0845715171064404,0.5890746125786887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,stable
D51A5648-0039-8CB1-45CB-C51E5ABA8BCC,0.1463414634146341,0.4,0.1304347826086956,0.3903711040767249,1.0,0.0,0.0,0.0,0.22777775,1.0,0.6700945541666666,0.0,0.2048210850982108,0.0962888829472609,0.0597189415167014,0.0,0.3875662222222222,0.564883,0.0750676071483023,0.2402941726585361,0.6666666666666666,0.0,0.0,0.0,0.5551347508819677,0.3849713570736724,0.0,0.1302683467428241,0.0721556055241265,0.061590461656269,0.148234621659052,0.0,0.0416666666666666,3.0,0.4452554744525547,0.1707317073170731,0.4,0.167224071146245,0.5600890995333927,1.0,0.0,0.0,0.0,0.0,1.0,0.4907709045454546,0.0,0.5918675469840905,0.1463662827422164,0.0179662266333401,0.0,0.3646073636363636,0.4829670909090909,0.0861048434220633,0.2412507448456679,0.5454545454545454,0.0,0.0,0.0,0.483714355646483,0.7389762091789535,0.0,0.2027150963305417,0.0782588571755067,0.0485018318694404,0.1717381455798204,0.0,0.0,3.0,0.4452554744525547,stable
D57F474B-B38C-E9AF-73CC-2CF16EED3827,0.048780487804878,1.0,0.0,0.3393098204838539,1.0,0.0,0.0,0.0,0.1948051818181818,0.7769060009636379,0.6462262454545454,0.0,0.2350253154500721,0.0817853846238566,0.0476945357317377,0.0,0.5844155454545454,0.6255892727272727,0.0,0.3628483891471019,0.9090909090909092,0.0,0.0,0.0527774271011999,0.6870529711755393,0.3602806338144306,0.0,0.168146370794527,0.1086872241915466,0.0818320458455163,0.1570236718761551,0.0,0.6923077272727273,1.0,0.4375,0.073170731707317,1.0,0.0,0.1605084294063028,1.0,0.0,0.0,0.1138778120567373,1.0,0.8301953063311984,0.231230625,0.0,0.0840434844510366,0.0369114764009887,0.0824937887567308,0.0,0.025641,0.2666666666666666,0.0080245873355962,0.0483744405381427,0.1666666666666666,0.0,0.0,0.0,0.1608572240142369,0.7032205535290529,0.0,0.0528279343832163,0.0149147085393392,0.0351508358030934,0.045595821073539,0.0,0.3196581416666667,1.0,0.4375,stable
2656C6B4-988A-A958-5107-5422027AEE1D,0.926829268292683,1.0,0.6730347826086956,0.7002768326444941,1.0,0.0,0.0,0.0,0.0,0.8927515181981585,0.5676623090909091,0.7398990909090909,0.2155265315805199,0.1314075132437103,0.0171169665427256,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0845715171064404,0.5890746125786887,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4516129032258064,0.951219512195122,1.0,0.6956521739130435,0.3866029655399553,1.0,0.0,0.0,0.0,0.0,0.8157182355501993,0.3862080833333333,1.0,0.1519822049535994,0.0644016197065439,0.0605364066951002,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0845715171064404,0.5890746125786887,0.0,0.0,0.0,0.0,0.0,0.0,0.0789473333333333,1.0,0.4516129032258064,stable
D0F7ABC0-F552-63CD-CAC6-6703C39B83CA,0.8292682926829269,1.0,0.6086956521739131,0.1529290474885667,0.7324561666666667,0.2675438333333333,0.0,0.0,0.0,0.8966457456704243,0.3550449295833333,0.5,0.3820844316168711,0.0308248581553638,0.0317103705053888,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0845715171064404,0.5890746125786887,0.0,0.0,0.0,0.0,0.0,0.0,0.59210525,1.0,0.0,0.8536585365853658,1.0,0.6086956521739131,0.6475456208210539,1.0,0.0,0.3782051666666666,0.2655868085106379,0.0,1.0,0.4617609541666667,0.5,0.2138925625663811,0.1407533459268865,0.1216475935505511,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0845715171064404,0.5890746125786887,0.0,0.0,0.0,0.0,0.0,0.0,0.6346154166666667,1.0,0.0,stable
D57F474B-B38C-E9AF-73CC-2CF16EED3827,0.2195121951219512,1.0,0.0880345059288537,0.3535742814079733,1.0,0.0,0.0,0.0,0.1320187272727272,0.7773254144037397,0.28789754,0.0,0.1293706656107202,0.0899406756737917,0.0637783165182282,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0845715171064404,0.5890746125786887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4375,0.2439024390243902,1.0,0.1304347826086956,0.2588888465037197,1.0,0.0,0.0,0.0,0.3511904999999999,0.912639315085585,0.5245965708333333,0.0,0.1814156487373535,0.0698013673603854,0.0440281247460048,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0845715171064404,0.5890746125786887,0.0,0.0,0.0,0.0,0.0,0.0,0.0320512499999999,1.0,0.4375,stable
0D759376-3F10-1BEB-7205-E91B8BF17984,0.5121951219512195,0.4,0.5217391304347826,0.4925824282933602,1.0,0.0,0.0,0.0,0.0,1.0,0.4773119545454545,0.5,0.6054794318781987,0.1092786510432511,0.00865133651569,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0845715171064404,0.5890746125786887,0.0,0.0,0.0,0.0,0.0,0.0,0.2484848181818182,2.0,0.7368421052631577,0.5365853658536586,0.4,0.5217391304347826,0.6537949503085297,1.0,0.0,0.0,0.0,0.0,1.0,0.5163731666666667,0.5,0.2376330358200237,0.1436541786023443,0.0074943055236407,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0845715171064404,0.5890746125786887,0.0,0.0,0.0,0.0,0.0,0.0,0.7250992500000001,2.0,0.7368421052631577,stable
C8BB6C15-19FA-A17A-5945-6202803016D7,0.024390243902439,0.9666666666666668,0.0,0.3427898453786117,1.0,0.0,0.0,0.0,0.0,0.7805751660660234,0.5330729583333333,0.0,0.3860259980995617,0.0737030111186451,0.0120778482255447,0.0,0.8084658333333332,0.6176311666666666,0.0,0.394634895688502,1.0,0.0,0.0,0.0419287421383645,0.8595700285815845,0.7991993689555801,0.0,0.4879248520939803,0.1027073097931012,0.0440584854324761,0.0768371162499568,0.0,1.0,1.0,0.1363636363636363,0.048780487804878,1.0,0.0,0.3067563260334618,1.0,0.0,0.0,0.0236406808510634,0.5454917272727273,0.9955260991011636,0.7508654136363637,0.0,0.1677758248264637,0.0611643943379063,0.0493683668338368,0.0,0.364750606060606,0.5213885454545455,0.0,0.3456128590156118,0.9090909090909092,0.0,0.0,0.305083430531732,0.6411340382139586,0.3027074343183891,0.0,0.15097976427572,0.0815835735971337,0.0624959569365201,0.0842696612600358,0.0,0.4034090909090909,1.0,0.1363636363636363,stable
6B690AF9-8440-1C43-B353-FA85266AA12C,0.2926829268292683,0.8,0.2294815019762845,0.4179717663826003,1.0,0.0,0.0,0.0,0.0,0.8527233717158311,0.2259666454545454,0.0,0.1730105356132492,0.083434205171387,0.0748043724205192,0.0,0.4842915151515151,0.5502885454545454,0.1998910990547765,0.3182213085448694,0.7272727272727273,0.0,0.0,0.0,0.5985544427216242,0.3619621280474742,0.0,0.2621227605892906,0.0789131221250878,0.0467234970533368,0.1313722591042834,0.0,0.3311868181818181,2.0,0.3,0.3170731707317073,0.8,0.2608695652173913,0.3733099483588604,1.0,0.0,0.0320512499999999,0.0,0.3611110833333333,0.9946551807536104,0.43813046875,0.0,0.2813526749724934,0.0916318241217131,0.0426203566572648,0.0,0.1887463611111111,0.4875,0.1444425720407328,0.2547921301261933,0.5,0.0859375033569336,0.0,0.0,0.5148970919163812,0.5480930236911613,0.0,0.1465658696335922,0.0793817849095845,0.0116085201891076,0.0711609771364077,0.0,0.9871795,2.0,0.3,stable
85748DC9-A6DA-334D-6422-BF69EE06A98C,0.7560975609756098,0.5343055,0.6734300724637681,0.6477228238055014,1.0,0.0,0.0,0.0,0.0,0.9077527765823176,0.6270161791666666,0.7444445833333333,0.2227742955535022,0.1386676761568776,0.0298779731954087,0.0,0.65636575,0.764799,0.7398830015166471,0.5781379851428116,1.0,0.0,0.0,0.0,0.9172815008572034,0.7046926709003015,0.6835004166666666,0.2859759159574609,0.1462754369826336,0.0225805624280015,0.071341938599993,0.0,0.922222225,2.0,0.7368421052631579,0.7804878048780488,0.4,0.6956521739130435,0.387071978114376,1.0,0.0,0.0,0.0,0.4060606363636364,0.8567933706497801,0.3714019090909091,1.0,0.1217575854294498,0.0816106178208222,0.0805922065068067,0.0,0.517550606060606,0.7248325454545455,0.7703603842172416,0.3686068406626147,1.0,0.0,0.0,0.0834762950257282,0.7090202380120297,0.5434967609714315,1.0,0.2479388363521263,0.0947144846373642,0.0867474859862875,0.0833586444487158,0.0,0.3295454545454545,2.0,0.7368421052631579,stable
D0F7ABC0-F552-63CD-CAC6-6703C39B83CA,0.6341463414634146,1.0,0.5217391304347826,0.5092492855478017,1.0,0.0,0.0,0.0,0.0,1.0,0.5185962272727273,0.5,0.5378400366025442,0.1132481349317629,0.0059378726589563,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0845715171064404,0.5890746125786887,0.0,0.0,0.0,0.0,0.0,0.0,0.5939393636363636,1.0,0.0,0.6585365853658537,1.0,0.5280797101449275,0.6522371353033825,1.0,0.0,0.0,0.0,0.0,1.0,0.48795622125,0.5,0.2118241756021375,0.1418626612058824,0.002419163896859,0.0,0.2864913888888888,0.5382686666666667,0.541659645152748,0.3508758060885339,0.8333333333333334,0.0,0.0,0.0,0.6916688112486021,0.3560121152218805,0.4166666666666667,0.2403800676956768,0.0953640008692678,0.0579126402307951,0.5889984179320745,0.0,0.7555555583333332,1.0,0.0,stable
3FC0B5B3-AC42-BF96-D8EE-10E81EAAACF6,0.1463414634146341,0.4,0.1304347826086956,0.3017047411178274,1.0,0.0,0.0,0.0531914893617018,0.5,0.9325336874617596,0.3311791863636364,0.0,0.1556943932480477,0.0671400486627486,0.0466662622815623,0.0,0.3099566969696969,0.47477,0.0560235835326713,0.1905882294521907,0.5454545454545454,0.0,0.0,0.0,0.4018038955164467,0.3166107834946775,0.0,0.067042760119937,0.0493715866989968,0.0669959202033993,0.1588878801768367,0.0,0.0,2.0,0.0800744878957169,0.1707317073170731,0.4,0.1461352536231883,0.2940370148228114,1.0,0.0,0.0,0.0,0.3125,0.9358748833672684,0.677599,0.0,0.3207469369512129,0.0642234368540294,0.0545866315806594,0.0,0.3221519722222222,0.6169311666666666,0.1353480263527448,0.4040602613249645,0.9166666666666666,0.0,0.0,0.0,0.7351416516870146,0.8280903344127925,0.0,0.2274937250184855,0.1076252990201422,0.0572750655683517,0.142527496439115,0.0,0.0,2.0,0.0800744878957169,stable
1F6A56CA-9C73-442F-2682-BB69E4B03AB2,0.7804878048780488,0.4,0.8645615942028985,0.532674790012281,1.0,0.0,0.0,0.0,0.0,1.0,0.488613865,1.0,0.6075220160285633,0.0845244706357034,0.0106496411797042,0.0,0.0083333333333333,0.25,0.0641966986847701,0.0205297756193805,0.0833333333333333,0.0,0.0,0.0,0.1227143705603387,0.5320016421035065,0.0833333333333333,0.0170730844671514,0.0031426107742875,0.0091097279092228,0.0484376463166402,0.0,0.2041666666666667,3.0,0.2235581439038136,0.8048780487804879,0.4,0.8695652173913043,0.6305175488130936,1.0,0.0,0.0,0.0,0.0,1.0,0.4968141554166667,1.0,0.3273400431761303,0.1057449794050447,0.0021661697361699,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0845715171064404,0.5890746125786887,0.0,0.0,0.0,0.0,0.0,0.0,0.9210525833333332,3.0,0.2235581439038136,stable
64A0EC69-0CE2-8405-0FFC-D63A7F55E703,0.1463414634146341,1.0,0.0592885375494071,0.2186815924960019,1.0,0.0,0.0,0.0,0.4,0.6974245187317593,0.3260950181818182,0.0,0.1695151293934325,0.12827855268886,0.1978958829167367,0.0,0.4357142424242424,0.6884847272727272,0.0875409527519592,0.3204505819727485,0.9090909090909092,0.0,0.0,0.1372212692967403,0.7742636581955654,0.3758292410759627,0.0,0.1654986725019152,0.2202830842678488,0.152392841741991,0.3952931261366492,0.0,0.0,1.0,0.0,0.1707317073170731,1.0,0.0869565217391304,0.3972777272854639,1.0,0.0,0.0,0.0,0.2207791818181818,0.9988761565051804,0.5498707877272727,0.0,0.2618927543484187,0.1683312609486445,0.0345703214219561,0.0,0.0216450303030302,0.2545454545454546,0.0087540952751959,0.0337947403964565,0.0909090909090909,0.0,0.0,0.0,0.1594702111613679,0.5766223281113763,0.0,0.0048974190415054,0.020424027933939,0.013582757139644,0.0432951369893395,0.0,0.0,1.0,0.0,stable
