Player,Time_Index_L,playerScore_L,playerHasCollisions_L,playerIsCollidingAbove_L,playerIsCollidingBelow_L,playerIsCollidingLeft_L,playerIsCollidingRight_L,playerIsFalling_L,playerIsGrounded_L,playerIsJumping_L,playerSpeedX_L,playerSpeedY_L,playerDeltaDistance_L,playerHealth_L,playerDamaged_L,playerPointPickup_L,playerPowerPickup_L,playerHasPowerup_L,playerKillCount_L,visibleBotCount_L,botHasCollisions_L,botIsCollidingBelow_L,botIsCollidingLeft_L,botIsCollidingRight_L,botIsFalling_L,botIsGrounded_L,botSpeedX_L,botSpeedY_L,botDeltaDistance_L,botHealth_L,botPlayerDistance_L,pickUpsVisible_L,pickUpPlayerDisctance_L,playerDeath_L,Cluster_L,[output]arousal_L,Time_Index_R,playerScore_R,playerHasCollisions_R,playerIsCollidingAbove_R,playerIsCollidingBelow_R,playerIsCollidingLeft_R,playerIsCollidingRight_R,playerIsFalling_R,playerIsGrounded_R,playerIsJumping_R,playerSpeedX_R,playerSpeedY_R,playerDeltaDistance_R,playerHealth_R,playerDamaged_R,playerPointPickup_R,playerPowerPickup_R,playerHasPowerup_R,playerKillCount_R,visibleBotCount_R,botHasCollisions_R,botIsCollidingBelow_R,botIsCollidingLeft_R,botIsCollidingRight_R,botIsFalling_R,botIsGrounded_R,botSpeedX_R,botSpeedY_R,botDeltaDistance_R,botHealth_R,botPlayerDistance_R,pickUpsVisible_R,pickUpPlayerDisctance_R,playerDeath_R,Cluster_R,[output]arousal_R,Ranking
B17DF37B-207D-A052-4D45-F862B3BF4C4C,0.238095238095238,0.118655272804227,0.68344155,0.0097357474870454,0.6708754166666666,0.0,0.0048471330810925,0.1915584999999999,0.6708754166666666,0.2484367499999999,0.4681386916666667,0.1581291696270854,0.1998965166157719,1.0,0.0,0.1833333333333332,0.5,0.1064815,0.0,0.0717840124425822,0.3,0.3,0.0,0.0,0.0333333333333333,0.3,0.2894568055555555,0.0008373662988768,0.1507844765429609,0.3333333333333333,0.2289291191519084,0.3630355600148922,0.3094001513454875,0.0,2.0,0.0,0.2619047619047618,0.199416709753167,0.572522125,0.0107605463331257,0.5181152916666667,0.0,0.0477788408501545,0.2912413333333333,0.5181152916666667,0.3983319166666666,0.5451755637522084,0.2095227893274044,0.2041780504396847,1.0,0.0,0.3666666666666665,0.0,1.0,0.0,0.219433547463179,0.75625,0.75625,0.0,0.0,0.1135416666666666,0.75625,0.7887834722222222,0.0170544654075498,0.10727457405859,0.9166666666666666,0.5338338448921296,0.1255904248497443,0.2373700149304218,0.0,2.0,0.0,stable
172A62AD-9B69-33E2-1551-9526879D80AC,0.0476190476190476,0.0,0.5788888333333333,0.0163560549604336,0.5655555,0.0,0.0,0.2343696666666666,0.5655555,0.4445833333333333,0.6507551500000002,0.2052862593873513,0.2015374970252525,1.0,0.0,0.0,0.0,0.0,0.0,0.2442799083550613,1.0,1.0,0.0,0.0,0.0,1.0,0.999115,0.0,0.0079277478425134,1.0,0.2727660293427843,0.2783212049716084,0.245791596680314,0.0,1.0,0.1636363636363636,0.0714285714285714,0.0120084569038989,0.3501281666666667,0.0,0.3308974166666666,0.119880007535373,0.0,0.3178311833333333,0.3308974166666666,0.635641,0.7087096,0.2860111260942822,0.2046193421136568,1.0,0.0,0.3666666666666665,0.5,0.01,0.3333333333333332,0.1433448080119072,0.6666666666666666,0.6666666666666666,0.0799999999999992,0.0,0.0,0.6666666666666666,0.6509829166666666,0.0,0.0050639603300245,0.5833333333333334,0.1188121167813507,0.2000134582017366,0.3758457048792151,0.0,1.0,0.1636363636363636,stable
EC6E2525-212C-1C3A-0B73-74D1B45748E1,0.6904761904761905,0.4068000477642965,0.5833334166666667,0.0,0.5805555833333333,0.0041558381001882,0.0,0.2222221666666667,0.5805555833333333,0.422222225,0.3555081858333333,0.2003554930369986,0.1933721823685055,1.0,0.0,0.1833333333333332,0.5,0.9361110833333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1672590803201866,0.3326487793213656,0.0,1.0,0.2142857142857142,0.7142857142857142,0.4215787611596662,0.4758064166666667,0.0,0.4758064166666667,0.0,0.0,0.2584136666666666,0.4758064166666667,0.529569925,0.7843753608333333,0.2841357546494285,0.2007784682797979,1.0,0.0,0.1833333333333332,0.0,1.0,0.0,0.0059100063194471,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0125418055555555,0.0041001851006453,0.0534271996431394,0.0833333333333333,0.0775685747044009,0.2512209279453341,0.4631571062392833,0.0,1.0,0.2142857142857142,stable
85748DC9-A6DA-334D-6422-BF69EE06A98C,0.7619047619047619,0.4403870326238199,0.3705949166666666,0.0,0.3705949166666666,0.0,0.0,0.3711450833333333,0.3705949166666666,0.4138773583333333,0.6904113825,0.2691312239619297,0.2049017453724498,1.0,0.0,0.1833333333333332,0.5,0.6739130416666667,0.0,0.1654347001682496,0.4166666666666667,0.4166666666666667,0.0,0.0,0.0,0.4166666666666667,0.4166666666666666,0.0,0.0037021789325528,0.4166666666666667,0.3044576260548741,0.2542929542536778,0.264975876579067,0.0,1.0,0.7222222222222221,0.7857142857142857,0.4552315649162838,0.2697118999999999,0.0,0.2538140272727273,0.0237848584539584,0.0393848142766306,0.3166143636363637,0.2538140272727273,0.7554859090909091,0.6519955872727274,0.3491116347853397,0.2023317358486814,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1917619418441815,0.3026300950860036,0.0,1.0,0.7222222222222221,stable
3C54E0F5-9C12-3137-9EC1-39645770F53A,0.5952380952380952,0.3414236736872129,0.3042456666666666,0.0,0.2886206666666666,0.0,0.0658257207715055,0.2702905833333333,0.2886206666666666,0.7201439166666667,0.6110907641666667,0.3121690636051658,0.2006110427454752,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0675290637013994,0.2074053944897411,0.0,2.0,0.5,0.6190476190476191,0.3425075386585908,0.3441576363636364,0.0,0.3441576363636364,0.0,0.0,0.3778308272727272,0.3441576363636364,0.5253238181818182,0.8254150545454547,0.2986719901519018,0.2060425219642767,1.0,0.0,0.1999999999999999,0.0,1.0,0.0,0.292247599450237,0.3850574999999999,0.3850574999999999,0.0,0.0,0.1213545454545454,0.3850574999999999,0.5544,0.0828704683282182,0.0498714665318558,0.6363636363636364,0.285741653648719,0.1387475922980733,0.2930233945289758,0.0,2.0,0.5,stable
6B690AF9-8440-1C43-B353-FA85266AA12C,0.8095238095238095,0.7097422385498612,0.4462418083333333,0.0029207211793533,0.4091386416666666,0.0519480697588044,0.0,0.4245555,0.4091386416666666,0.4053570833333333,0.6317618833333334,0.2997346790086083,0.1990653926556598,1.0,0.0,0.3666666666666665,0.5,0.3787879166666667,0.0,0.0311711341390572,0.1555555833333333,0.1555555833333333,0.0,0.0,0.0111110833333333,0.1555555833333333,0.16666625,0.000480291895236,0.0010246208845703,0.1666666666666666,0.0936423616929398,0.201800807341019,0.178414058216981,0.0,1.0,0.7142857142857142,0.8333333333333333,0.7511320821118683,0.24153575,0.0060132627160659,0.2233558333333333,0.0,0.0139017119691963,0.4011950333333333,0.2233558333333333,0.7847595833333333,0.5046330108333333,0.381761371349902,0.2011607384642204,1.0,0.0,0.0,0.0,1.0,0.3333333333333332,0.1714785230214937,0.3724900833333333,0.3724900833333333,0.0,0.0,0.3775099166666667,0.3724900833333333,0.7211836111111111,0.4266831810369128,0.0237408505035273,0.75,0.3525752638574325,0.1917619418441815,0.3315009302352706,0.0,1.0,0.7142857142857142,stable
5CD23052-9069-615B-22B2-CB8E9A2413C9,0.7857142857142857,0.3641852519330271,0.0974596666666666,0.0,0.04938275,0.0,0.0503355657853247,0.7118171666666667,0.04938275,0.5138889166666667,0.1592851233333333,0.7324693751881082,0.2452443651174788,0.3441358333333333,0.0,0.0,0.0,0.0,0.0,0.2408871250645768,1.0,1.0,0.0,0.0,0.0,1.0,0.9386270833333334,0.0,0.0067675350843088,1.0,0.6445430024702568,0.3225626025744796,0.478884643536177,0.5,2.0,0.0,0.8095238095238095,0.3641852519330271,0.384201125,0.0,0.384201125,0.0,0.0,0.3461250833333333,0.384201125,0.48848775,0.89973475,0.2958893909075185,0.2056373876804876,1.0,0.0,0.0,0.0,0.0,0.0,0.1108306901136886,0.5,0.5,0.0,0.0,0.0,0.5,0.4802395833333334,0.0,0.0036057463557519,0.5,0.307756864977907,0.2398081999963158,0.3394133977207778,0.0,2.0,0.0,stable
99C0C5AE-01AD-1BB2-A36B-74B166CB26BA,0.2142857142857142,0.0970923572048011,0.742613,0.0127781679378387,0.7321963333333333,0.0,0.0,0.1017156666666666,0.7321963333333333,0.2776415833333333,0.1300459316833369,0.1094635863159518,0.1923233142566273,1.0,0.0,0.1833333333333332,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1408251760418208,0.1153911653894157,0.0,2.0,0.1654611211573237,0.238095238095238,0.1138078912290709,0.6061879636363637,0.0,0.5996944181818182,0.0,0.1201081073380933,0.2574483636363636,0.5996944181818182,0.2597401818181817,0.8126757272727272,0.2255525839331973,0.217675472657928,1.0,0.0,0.0,0.0,1.0,0.0,0.1651665289446153,0.7272727272727273,0.7272727272727273,0.0,0.1587302222222212,0.0,0.7272727272727273,0.7066504545454545,0.0,0.0097766211694504,0.7272727272727273,0.5539788523665636,0.0,0.0,0.0,2.0,0.1654611211573237,stable
EC6E2525-212C-1C3A-0B73-74D1B45748E1,0.5952380952380952,0.3641852519330271,0.2545238333333333,0.0,0.1255555833333333,0.0,0.135027166511161,0.5411155,0.1255555833333333,0.445679,0.35809725,0.4726318948991657,0.2059573298683643,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.2442799083550613,1.0,1.0,0.0,0.0,0.0,1.0,0.9397101388888888,0.0,0.0066823848826132,1.0,0.4788128772877504,0.2728464015319571,0.3554365544552145,0.5,1.0,0.2142857142857142,0.6190476190476191,0.3641852519330271,0.4612188333333333,0.0,0.4612188333333333,0.0,0.0,0.5387811416666667,0.4612188333333333,0.0,0.1967713275,0.4761842657239662,0.2230541901065791,0.6694444416666666,0.0,0.0,0.0,0.0,0.0,0.0807480876029204,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3134843055555555,0.0,0.0020920117241451,0.3333333333333333,0.252746344013756,0.126775897174225,0.2048442220433681,0.0,1.0,0.2142857142857142,stable
4BD5749B-A1D2-E6C9-156F-DF107802D3BE,0.0476190476190476,0.0,0.6998456666666666,0.0085187752177143,0.692901225,0.0,0.0,0.1404320833333333,0.692901225,0.2986110833333333,0.2238284413876083,0.1297780090371543,0.1925718565097691,1.0,0.0,0.0,0.0,0.0,0.0,0.2073363381982787,0.6902777749999999,0.6902777749999999,0.0,0.0,0.113194475,0.6902777749999999,0.8086626388888889,0.0620999776315931,0.547815791381214,0.9166666666666666,0.470532242618508,0.137163050297937,0.1104434947685201,0.0,1.0,0.0,0.0714285714285714,0.0,0.60453175,0.0116612640572625,0.5950255833333333,0.0,0.0,0.25828525,0.5950255833333333,0.4113941666666666,0.3855728508333802,0.1786222047243587,0.1978365354322711,1.0,0.0,0.0,0.0,0.0,0.3333333333333332,0.0092530175786042,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0006681495793974,0.075,0.0109870990186839,0.3755219774584417,0.2270317548494709,0.0,1.0,0.0,stable
0F3B2D98-51FE-5265-3746-A0763DE31C98,0.7857142857142857,0.342155268747997,0.2994950083333333,0.0,0.2994950083333333,0.0,0.0,0.3086399999999999,0.2994950083333333,0.7189575,0.2428196050000036,0.3473247180309953,0.2205700252111688,1.0,0.0,0.3666666666666665,0.0,0.0,0.0,0.1210472697907994,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0080340391878212,0.5,0.4313236069594819,0.4103192592271052,0.2760336109458655,0.0,2.0,0.5833333333333333,0.8095238095238095,0.3641852519330271,0.8181818181818182,0.0,0.8181818181818182,0.0,0.0,0.044500909090909,0.8181818181818182,0.1938616909090909,0.2222690027272726,0.0751276107457296,0.1966702280098308,1.0,0.0,0.0,0.0,0.0,0.0,0.0341650323970676,0.1818181818181818,0.1818181818181818,0.0,0.0,0.0,0.1818181818181818,0.1818181818181818,0.0,0.0026282613983089,0.1818181818181818,0.1599527389942036,0.2829494520751169,0.4413227261593079,0.0,2.0,0.5833333333333333,stable
EA788550-E907-E4AC-EAE4-82CC26723E3B,0.4285714285714285,0.0910463129832567,0.2313034416666667,0.0,0.2313034416666667,0.0,0.0,0.6620046666666667,0.2313034416666667,0.37286325,0.178867025,0.8079116916543118,0.310561291988492,0.3402777749999999,0.1604167629167613,0.0,0.0,0.0,0.0,0.4398082646999321,0.5472489166666666,0.5398770833333334,0.0384615,0.0509259259259251,0.4601229166666666,0.5398770833333334,0.9430369444444444,0.3926710413948573,0.0195869314900567,1.0,0.4701870905802909,0.4168158342135496,0.6045603399003859,0.5,2.0,0.2816041848299913,0.4523809523809523,0.0910463129832567,0.4769162454545455,0.0,0.4769162454545455,0.0,0.0,0.2310924545454545,0.4769162454545455,0.5427807272727273,0.8731191272727273,0.2696836881615977,0.2246507145158736,1.0,0.0,0.0,0.0,0.0,0.0,0.0588278872608249,0.0515151545454545,0.0,0.072727309090908,0.555555555555555,0.3636363636363636,0.0,0.2160257575757575,0.4453667349058044,0.0091728509000734,0.3636363636363636,0.2049745677050393,0.176453097905454,0.2556764499104492,0.0,2.0,0.2816041848299913,stable
48D32E40-ABB9-E3FB-185C-8A5AA0C44CBF,0.6428571428571428,0.3869468301788412,0.5338055272727273,0.0,0.5277449181818183,0.0,0.0063453359480122,0.1723731818181818,0.5277449181818183,0.3748523636363636,0.2236772209090909,0.1955344528596942,0.2072948073386795,1.0,0.0,0.0,0.0,1.0,0.3636363636363636,0.2362045475591885,1.0,1.0,0.0,0.0,0.0,1.0,0.9598222727272728,0.0,0.0142422846669037,1.0,0.2574341940494015,0.2800358211307364,0.4609973214314117,0.0,1.0,0.8444444444444444,0.6666666666666666,0.3923210284824967,0.6329060000000001,0.0264081796630857,0.6113781666666668,0.0,0.0,0.2712110833333334,0.6113781666666668,0.1998421666666666,0.43135873975,0.1644727347154857,0.2110320135289023,1.0,0.0,0.1833333333333332,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4458227538851114,0.3625078734646743,0.0,1.0,0.8444444444444444,stable
5502FDE7-6AB5-FE68-3AC3-EB99E27C2B91,0.4047619047619047,0.3869468301788412,0.5599747083333333,0.0046466018762439,0.4390871666666666,0.3905411617266376,0.0,0.3845058416666667,0.4390871666666666,0.388888925,0.7257705833333333,0.2769173691935658,0.2081111175845761,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4910714285714286,0.4285714285714285,0.3907404265531436,0.5167359166666666,0.0120265049870633,0.5017236666666667,0.0077922042300572,0.0,0.2023148333333333,0.5017236666666667,0.5069660833333333,0.6364440072999998,0.2152646536082669,0.2076264220166671,1.0,0.0,0.1833333333333332,0.0,1.0,0.0,0.2718745810692102,0.5598618333333333,0.5598618333333333,0.0,0.0,0.1901380916666667,0.5598618333333333,0.6350932916666667,0.0998413703684301,0.0241364736520958,0.75,0.5246480274280798,0.1850334467692383,0.3157059946227152,0.0,1.0,0.4910714285714286,stable
