Player,Time_Index_L,playerScore_L,playerKillCount_L,playerSpeedX_L,playerSpeedY_L,playerSpeedZ_L,playerDeltaDistance_L,playerDeltaRotation_L,playerHealth_L,playerHealing_L,playerDamaged_L,playerShooting_L,playerReloading_L,playerProjectileCount_L,playerProjectileDistance_L,reticleDeltaDistance_L,playerCrouching_L,playerSprinting_L,playerAimAtEnemy_L,visibleBotCount_L,botSpeedX_L,botSpeedY_L,botSpeedZ_L,botDeltaDistance_L, botDeltaRotation _L,botHealth_L,botDamaged_L,botShooting_L,botProjectileCount_L,botProjectilePlayerDistance_L,botAimAtPlayer_L,playerDeath_L,playerTriesShootOnReload_L,Cluster_L,[output]arousal_L,Time_Index_R,playerScore_R,playerKillCount_R,playerSpeedX_R,playerSpeedY_R,playerSpeedZ_R,playerDeltaDistance_R,playerDeltaRotation_R,playerHealth_R,playerHealing_R,playerDamaged_R,playerShooting_R,playerReloading_R,playerProjectileCount_R,playerProjectileDistance_R,reticleDeltaDistance_R,playerCrouching_R,playerSprinting_R,playerAimAtEnemy_R,visibleBotCount_R,botSpeedX_R,botSpeedY_R,botSpeedZ_R,botDeltaDistance_R, botDeltaRotation _R,botHealth_R,botDamaged_R,botShooting_R,botProjectileCount_R,botProjectilePlayerDistance_R,botAimAtPlayer_R,playerDeath_R,playerTriesShootOnReload_R,Cluster_R,[output]arousal_R,Ranking
0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308,0.5116279069767442,0.32,0.0,0.5056175917943091,1.0,0.4393001185184329,0.0343977249572377,0.097783045300613,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0501610017719292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.3191296464188576,0.5348837209302325,0.32,0.0,0.5800219315070663,1.0,0.2705887790972862,0.0951309652886175,0.0801445615103236,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0318581307785785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.3191296464188576,stable
6E42D32E-048C-D829-197E-7950E78F58CB,0.3953488372093023,0.12,0.0,0.5080172058122665,1.0,0.4707591544416999,0.0320911606082981,0.0068726916923535,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100128887057778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8125,0.4186046511627906,0.12,0.0,0.5246161576021416,1.0,0.4727903653485799,0.0218095656481628,0.0096035392277929,1.0,0.0,0.0,0.1212120909090909,0.0,0.2445380638530243,0.2000174016747511,0.0096076154073153,0.0,0.0,0.1212120909090909,0.0522387946090451,0.1888196132845727,0.0,0.0304065004935454,0.201998487418166,6.54886261796e-08,0.3636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8125,stable
0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308,0.2558139534883721,0.1693939454545454,0.3333333333333333,0.5758407427428109,0.994496104019812,0.2475641100828643,0.1000571284361651,0.0187190517374642,0.9570248181818184,0.0,0.027548212121212,0.247933909090909,0.0,0.160684243811212,0.0690194338140121,0.0095072213456802,0.0,0.0,0.1749311181818181,0.2016751036063355,0.1130120592259491,0.0029514840381746,0.1185255486612818,0.0895700573539879,0.0036164803459753,0.574472,0.0942760698341253,0.4734848181818181,0.0773883732330322,0.0893923099252178,0.0,0.0,0.0,4.0,0.1695376246600181,0.2790697674418604,0.2,0.0,0.4452825056004069,1.0,0.2602338270685824,0.1013574904739204,0.0624903309760512,0.924359,0.4038461666666667,0.0,0.0,0.4096291299213681,0.0,0.0,0.0231988728624139,0.0,0.0,0.025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.1695376246600181,stable
C8BB6C15-19FA-A17A-5945-6202803016D7,0.2325581395348837,0.1286666666666666,0.3055555555555554,0.5092909625208417,0.9903352981075432,0.4989367799427505,0.0109550607394667,0.0162627747951272,0.9870725833333333,0.3402777749999999,0.0213675277777776,0.3136293333333333,0.0,0.4664058911286484,0.1977033932584407,0.0152333745212249,0.0,0.0,0.303098275,0.4391790717030543,0.0580938769915156,0.259130891184864,0.3735943195217411,0.0907724332006993,0.3808580580646579,0.5827838333333332,0.0365621937497731,0.6011905,0.2505232817530928,0.4929937109627466,0.0,0.0,0.0,2.0,0.9565217391304348,0.2558139534883721,0.16,0.0,0.5127391030742999,0.9620997996208008,0.4858612180159327,0.0074180881789376,0.0090530246680988,0.9000000000000002,0.0,0.0,1.0,0.4556302532246005,0.2213865834384533,0.1725038328623999,0.0085291093626034,0.0,0.0,0.0629370909090909,0.322043707310171,0.1600650867733586,0.0,0.1142893905001133,0.0387716418560638,0.003581718605807,0.6662120909090907,0.0,0.8344697272727273,0.1934191649155228,0.5738530702194515,0.0,0.0,0.0,2.0,0.9565217391304348,stable
62A1F053-1EA8-7433-090E-89D450314F41,0.1627906976744186,0.16,0.0,0.5942135706969642,0.9700061258911694,0.4545148367194057,0.0252150720804084,0.119800425298355,0.7018229166666669,0.0364583333333333,0.0,0.0,0.3132457990919129,0.0,0.0,0.0346747063155498,0.5260416666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.3333333333333333,0.1860465116279069,0.16,0.0,0.5515133986777758,1.0,0.530400142208376,0.01522291493359,0.0973723132858533,0.8012366363636363,1.0,0.0,0.0,0.1139075633061501,0.0,0.0,0.0514302607812985,0.8295454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.3333333333333333,stable
5E491E0A-C580-29BE-4329-ED7BFF843D0D,0.6976744186046512,0.24,0.0,0.4189551493847949,1.0,0.408573536371907,0.0346052886487766,0.0374068918615054,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012767280524258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1741293532338308,0.7209302325581395,0.24,0.0,0.6711334752853964,1.0,0.7269031883677747,0.0637829642853804,0.0085969207993491,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037782305459421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1741293532338308,stable
6B690AF9-8440-1C43-B353-FA85266AA12C,0.6976744186046512,0.44,0.0,0.4814490001676736,1.0,0.9030567229433246,0.1143710349544025,0.0358919606504031,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007826369864814,0.0,0.6254873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.8,0.7209302325581395,0.44,0.0,0.396573828709581,1.0,0.5102344610551217,0.0860441182885147,0.1503270871749728,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0290315930927773,0.0,0.1619539166666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.8,stable
165B40B2-D9B2-DBC0-AE48-02C0F49A609F,0.8604651162790697,0.48,0.0,0.5264326678475075,1.0,0.6754444445378163,0.1230305551141726,0.1646489175020479,1.0,0.0,0.0,0.0,0.0854306724796125,0.0,0.0,0.1838536765636483,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.8837209302325582,0.48,0.0,0.6154627733972449,1.0,0.7106417958542396,0.1453901174909101,0.0664540000165108,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0633313186782816,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,stable
C0ABDBF6-67EF-EA64-A2D1-42FA92BD5713,0.1860465116279069,0.0,0.0,0.6988332610981598,1.0,0.4803892954707326,0.3673855748829297,0.0142729602697859,1.0,0.0,0.0,0.1166666,0.0,0.0,0.0,0.022191815145068,0.0,0.0,0.1166666999999999,0.3057836413594297,0.0067572390762945,0.0,0.0022444797799977,0.0866816494337714,0.0056221877907445,0.7,0.0,0.5266667,0.1730562821546781,0.2980471464857967,0.0,0.0,0.0,1.0,0.1472868217054264,0.2093023255813953,0.0,0.0,0.6610001165219206,1.0,0.4569846385620384,0.066933622776599,0.2686767803731232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1933683634201061,0.0,0.0,0.0,0.155970154032078,0.0489065814541658,0.0,0.0238971082458586,0.4599352736321951,0.0793461205370333,0.7,0.0,0.3,0.0734896386728056,0.2521002835720583,0.0,0.0,0.0,1.0,0.1472868217054264,stable
5502FDE7-6AB5-FE68-3AC3-EB99E27C2B91,0.1162790697674418,0.0,0.0,0.5803996419748483,1.0,0.5282621620071939,0.1282996524499861,0.2447865902133327,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1490208491702574,0.0,0.6309524166666667,0.0,0.0263859196726925,0.0081793354945501,0.0,0.0936850261111815,0.0763042688677565,0.1831456492205706,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.8974904942965778,0.1395348837209302,0.0,0.0,0.5232147802202702,1.0,0.4844695791877191,0.0596771570377708,0.0185465302470156,1.0,0.0,0.0,0.3636362727272727,0.0,0.0120925290614666,0.018366011297772,0.0167131058886713,0.0,0.1818181818181818,0.0,0.3230276624606222,0.0322511815925526,0.0,0.3671388956103257,0.3192205458816645,0.7042624104831529,0.3872854545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.8974904942965778,stable
09FCECC4-F94E-ED69-5E9B-3223B590A149,0.4186046511627906,0.2642221666666667,0.3055555555555554,0.5930565416013508,1.0,0.596237738005905,0.0713967296649748,0.0115961650232983,1.0,0.0,0.0,0.7730465,0.0,0.1656847601627193,0.0922711303771007,0.0062041076929754,0.0,0.0,0.3191390916666666,0.1744929048885891,0.0020855676161402,0.0007693451471705,0.011019273479899,0.0624618351481876,0.0012211066586245,0.6667832499999999,0.1595443083044252,0.0384615,0.0045589057346094,0.0085313210143717,0.0158808774193548,0.0,0.0,4.0,0.6000000000000001,0.4418604651162791,0.285034909090909,0.3333333333333333,0.606514689097596,0.9107135312022558,0.7102339994847715,0.1051329694261919,0.0127992394088944,0.4840909090909091,0.0,0.1942501212121209,0.7929645454545454,0.4556302532246005,0.1147216799538612,0.0575748943101513,0.0099598148410673,0.0,0.0,0.365755509090909,0.2152697973679255,0.0841211991596679,0.0094629443639034,0.4466944454046499,0.1403366747820492,0.0017132940135181,0.7573002727272726,0.1806959560710776,0.9090909090909092,0.1062752949272627,0.0985984158537976,0.4151016351906158,0.0,0.0,4.0,0.6000000000000001,stable
D57F474B-B38C-E9AF-73CC-2CF16EED3827,0.5813953488372093,0.44,0.0,0.5049327343036573,1.0,0.2599302835035878,0.0939372003140568,0.0279982557779057,0.9530678333333332,0.9555555833333332,0.0,0.0,0.0,0.0,0.0,0.0115922743598267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5822784810126582,0.6046511627906976,0.44,0.0,0.6215210640900004,1.0,0.5875387103839498,0.080217145541047,0.0823339113345322,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0302524621235657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5822784810126582,stable
37249306-1597-DC6D-3544-6FEDBBF8B848,0.4418604651162791,0.2835896666666667,0.3055555555555554,0.502963288701011,1.0,0.4754995556236627,0.0480336177915696,0.0115015920518043,0.8462607499999999,1.0,0.0,0.8688949166666666,0.4107765597249684,0.0503554572240867,0.0380240483489806,0.0134096050677318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.7456140350877193,0.4651162790697674,0.32,0.0,0.5122877445890287,1.0,0.5481213637596478,0.0465720601568413,0.1830876271097924,0.9823529090909092,0.6948051818181818,0.0,0.0,0.4505191069514903,0.0,0.0,0.1089067370646032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.7456140350877193,stable
09FCECC4-F94E-ED69-5E9B-3223B590A149,0.3953488372093023,0.24,0.0,0.5743085029762713,1.0,0.4478783181997524,0.055345742940731,0.0420922763768744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013500579585077,0.0,0.0,0.006493509090909,0.0527718677035919,0.0,0.0,0.0,0.0,0.0,0.3636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.6000000000000001,0.4186046511627906,0.2642221666666667,0.3055555555555554,0.5930565416013508,1.0,0.596237738005905,0.0713967296649748,0.0115961650232983,1.0,0.0,0.0,0.7730465,0.0,0.1656847601627193,0.0922711303771007,0.0062041076929754,0.0,0.0,0.3191390916666666,0.1744929048885891,0.0020855676161402,0.0007693451471705,0.011019273479899,0.0624618351481876,0.0012211066586245,0.6667832499999999,0.1595443083044252,0.0384615,0.0045589057346094,0.0085313210143717,0.0158808774193548,0.0,0.0,4.0,0.6000000000000001,stable
165B40B2-D9B2-DBC0-AE48-02C0F49A609F,0.2325581395348837,0.12,0.0,0.5096566233583192,1.0,0.4761706847083187,0.015422434501388,0.0104862394701711,0.8478571,0.6571429,0.0,0.0,0.0,0.0,0.0,0.0219195227870501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3472222222222222,0.2558139534883721,0.12,0.0,0.5438073692744654,1.0,0.3792874126250949,0.1199522184938356,0.0453426539968291,0.9780303636363636,0.7121211818181817,0.0,0.0,0.0,0.0,0.0,0.0699417091842442,0.4848484545454545,0.0,0.0,0.0074626785475613,0.050622413955405,0.0,0.0013202822235281,0.0554940137220045,1.6927144902354237e-08,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3472222222222222,stable
A43E8D46-F136-DB41-3E16-F9F161DBA1D6,0.6744186046511628,0.24,0.0,0.3260952524595047,1.0,0.5104698159836579,0.0613924458111733,0.0,0.4875757272727272,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.6976744186046512,0.24,0.0,0.5814705352421042,1.0,0.5188184467588101,0.0433682456747081,0.0523161667119368,0.6389930833333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0354136913838809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,stable
27C12E79-B4DD-AA48-E99E-552C6BAEBA6F,0.8837209302325582,0.28,0.0,0.4536765364333128,1.0,0.4562298032183193,0.0233376571452605,0.0083420834179112,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.005367350664086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8762886597938144,0.9069767441860463,0.28,0.0,0.541227259461132,1.0,0.4181618610314503,0.0467652682101562,0.0029387727742004,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0027332024319838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8762886597938144,stable
D0F7ABC0-F552-63CD-CAC6-6703C39B83CA,0.3720930232558139,0.1961616181818181,0.3333333333333333,0.6774972649228428,0.9126655151444484,0.6935645622231046,0.0754267808238383,0.0243758277026351,0.6199495454545454,0.0,0.035774424242424,1.0,0.0,0.0031351001270468,0.0046151411764596,0.0089192766083734,0.0,0.0,0.3746286363636363,0.0236318400274746,0.0827770318713599,0.0055969853859672,0.0932148055968444,0.0126168414897661,0.0023386432399421,0.0363636363636363,0.0,0.125,0.0016163409222479,0.0111263973621386,0.1478005865102639,0.0,0.0,2.0,0.6666666666666665,0.3953488372093023,0.2,0.0,0.5826250838403906,1.0,0.524740428710598,0.0247721911696436,0.0491318506714631,0.6764550000000001,0.8333333333333334,0.0,1.0,0.411860170917767,0.0,0.0,0.0186268314692073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666665,stable
